concept_code,concept_name,frequency
mmHg,7460255,1
mmHg,7460263,1
mmHg,7460264,1
mmHg,7460271,1
mmHg,7460272,1
mmHg,7460273,1
mmHg,7460274,1
mmHg,7460278,1
mmHg,7460279,1
mmHg,7460280,1
mmHg,7460281,1
mmHg,7460288,1
mmHg,7460289,1
mmHg,7460290,1
mmHg,7460291,1
mmHg,7460295,1
mmHg,7460296,1
mmHg,7460297,1
mmHg,7460298,1
mmHg,7460306,1
mmHg,7460307,1
mmHg,7460308,1
mmHg,7460309,1
mmHg,7460310,1
mmHg,7460311,1
mmHg,7460316,1
mmHg,7460317,1
mmHg,7460318,1
mmHg,7460319,1
mmHg,7460326,1
mmHg,7460327,1
mmHg,7460328,1
mmHg,7460329,1
mmHg,7460336,1
mmHg,7460337,1
mmHg,7460338,1
mmHg,7460342,1
mmHg,7460343,1
mmHg,7460344,1
mmHg,7460345,1
mmHg,7460363,1
mmHg,7460364,1
mmHg,7460365,1
mmHg,7460369,1
mmHg,7460370,1
mmHg,7460371,1
mmHg,7460372,1
mmHg,7460380,1
mmHg,7460381,1
mmHg,7460382,1
mmHg,7460383,1
mmHg,7460387,1
mmHg,7460388,1
mmHg,7460389,1
mmHg,7460390,1
mmHg,7460399,1
mmHg,7460400,1
mmHg,7460401,1
mmHg,7460402,1
mmHg,7460407,1
mmHg,7460408,1
mmHg,7460409,1
mmHg,7460410,1
mmHg,7460417,1
mmHg,7460418,1
mmHg,7460419,1
mmHg,7460420,1
mmHg,7460426,1
mmHg,7460427,1
mmHg,7460428,1
mmHg,7460429,1
mmHg,7460433,1
mmHg,7460434,1
mmHg,7460435,1
mmHg,7460436,1
mmHg,7460443,1
mmHg,7460444,1
mmHg,7460445,1
mmHg,7460446,1
mmHg,7460449,1
mmHg,7460450,1
mmHg,7460451,1
mmHg,7460452,1
mmHg,7460460,1
mmHg,7460461,1
mmHg,7460462,1
mmHg,7460463,1
mmHg,7460468,1
mmHg,7460469,1
mmHg,7460470,1
mmHg,7460471,1
mmHg,7460490,1
mmHg,7460491,1
mmHg,7460492,1
mmHg,7460493,1
mmHg,7460497,1
mmHg,7460498,1
mmHg,7460499,1
mmHg,7460500,1
mmHg,7460507,1
mmHg,7460508,1
mmHg,7460509,1
mmHg,7460510,1
mmHg,7460516,1
mmHg,7460517,1
mmHg,7460518,1
mmHg,7460519,1
mmHg,7460526,1
mmHg,7460527,1
mmHg,7460528,1
mmHg,7460529,1
mmHg,7460533,1
mmHg,7460534,1
mmHg,7460535,1
mmHg,7460536,1
mmHg,7460545,1
mmHg,7460546,1
mmHg,7460547,1
mmHg,7460548,1
mmHg,7460552,1
mmHg,7460553,1
mmHg,7460554,1
mmHg,7460555,1
mmHg,7460562,1
mmHg,7460563,1
mmHg,7460564,1
mmHg,7460565,1
mmHg,7460572,1
mmHg,7460573,1
mmHg,7460574,1
mmHg,7460575,1
mmHg,7460583,1
mmHg,7460584,1
mmHg,7460585,1
mmHg,7460586,1
mmHg,7460592,1
mmHg,7460593,1
mmHg,7460594,1
mmHg,7460595,1
mmHg,7460600,1
mmHg,7460601,1
mmHg,7460602,1
mmHg,7460603,1
mmHg,7460619,1
mmHg,7460620,1
mmHg,7460626,1
mmHg,7460627,1
mmHg,7460628,1
mmHg,7460629,1
mmHg,7460634,1
mmHg,7460635,1
mmHg,7460636,1
mmHg,7460637,1
mmHg,7460643,1
mmHg,7460644,1
mmHg,7460645,1
mmHg,7460646,1
mmHg,7460651,1
mmHg,7460652,1
mmHg,7460653,1
mmHg,7460654,1
mmHg,7460660,1
mmHg,7460661,1
mmHg,7460662,1
mmHg,7460663,1
mmHg,7460671,1
mmHg,7460672,1
mmHg,7460673,1
mmHg,7460674,1
mmHg,7460680,1
mmHg,7460681,1
mmHg,7460682,1
mmHg,7460683,1
mmHg,7460688,1
mmHg,7460689,1
mmHg,7460690,1
mmHg,7460691,1
mmHg,7460697,1
mmHg,7460698,1
mmHg,7460699,1
mmHg,7460700,1
mmHg,7460705,1
mmHg,7460706,1
mmHg,7460707,1
mmHg,7460708,1
mmHg,7460714,1
mmHg,7460715,1
mmHg,7460716,1
mmHg,7460717,1
mmHg,7460722,1
mmHg,7460723,1
mmHg,7460724,1
mmHg,7460725,1
mmHg,7460750,1
mmHg,7460751,1
mmHg,7460752,1
mmHg,7460753,1
mmHg,7460755,1
mmHg,7460756,1
mmHg,7460765,1
mmHg,7460766,1
mmHg,7460767,1
mmHg,7460768,1
mmHg,7460776,1
mmHg,7460777,1
mmHg,7460778,1
mmHg,7460782,1
mmHg,7460785,1
mmHg,7460786,1
mmHg,7460787,1
mmHg,7460788,1
mmHg,7460794,1
mmHg,7460795,1
mmHg,7460796,1
mmHg,7460797,1
mmHg,7460803,1
mmHg,7460804,1
mmHg,7460805,1
mmHg,7460806,1
mmHg,7460812,1
mmHg,7460813,1
mmHg,7460814,1
mmHg,7460815,1
mmHg,7460821,1
mmHg,7460822,1
mmHg,7460823,1
mmHg,7460824,1
mmHg,7460832,1
mmHg,7460833,1
mmHg,7460834,1
mmHg,7460835,1
mmHg,7460836,1
mmHg,7460837,1
mmHg,7460844,1
mmHg,7460845,1
mmHg,7460846,1
mmHg,7460847,1
mmHg,7460857,1
mmHg,7460858,1
mmHg,7460859,1
mmHg,7460860,1
mmHg,7460864,1
mmHg,7460865,1
mmHg,7460866,1
mmHg,7460867,1
mmHg,7460877,1
mmHg,7460878,1
mmHg,7460879,1
mmHg,7460880,1
mmHg,7460884,1
mmHg,7460885,1
mmHg,7460886,1
mmHg,7460887,1
mmHg,7460905,1
mmHg,7460906,1
mmHg,7460912,1
mmHg,7460913,1
mmHg,7460914,1
mmHg,7460915,1
mmHg,7460919,1
mmHg,7460920,1
mmHg,7460921,1
mmHg,7460922,1
mmHg,7460931,1
mmHg,7460932,1
mmHg,7460933,1
mmHg,7460934,1
mmHg,7460935,1
mmHg,7460936,1
mmHg,7460943,1
mmHg,7460944,1
mmHg,7460945,1
mmHg,7460946,1
mmHg,7460959,1
mmHg,7460960,1
mmHg,7460961,1
mmHg,7460962,1
mmHg,7460966,1
mmHg,7460967,1
mmHg,7460968,1
mmHg,7460969,1
mmHg,7460976,1
mmHg,7460977,1
mmHg,7460978,1
mmHg,7460979,1
mmHg,7460983,1
mmHg,7460984,1
mmHg,7460985,1
mmHg,7460986,1
mmHg,7460993,1
mmHg,7460994,1
mmHg,7460995,1
mmHg,7460996,1
mmHg,7461000,1
mmHg,7461001,1
mmHg,7461002,1
mmHg,7461003,1
mmHg,7461012,1
mmHg,7461013,1
mmHg,7461014,1
mmHg,7461015,1
mmHg,7461016,1
mmHg,7461017,1
mmHg,7461024,1
mmHg,7461025,1
mmHg,7461026,1
mmHg,7461027,1
mmHg,7461039,1
mmHg,7461040,1
mmHg,7461041,1
mmHg,7461042,1
mmHg,7461046,1
mmHg,7461047,1
mmHg,7461048,1
mmHg,7461049,1
mmHg,7461056,1
mmHg,7461057,1
mmHg,7461058,1
mmHg,7461059,1
mmHg,7461064,1
mmHg,7461065,1
mmHg,7461066,1
mmHg,7461067,1
mmHg,7461086,1
mmHg,7461087,1
mmHg,7461088,1
mmHg,7461089,1
mmHg,7461093,1
mmHg,7461094,1
mmHg,7461095,1
mmHg,7461096,1
mmHg,7461103,1
mmHg,7461104,1
mmHg,7461105,1
mmHg,7461106,1
mmHg,7461111,1
mmHg,7461112,1
mmHg,7461113,1
mmHg,7461114,1
mmHg,7461124,1
mmHg,7461125,1
mmHg,7461126,1
mmHg,7461127,1
mmHg,7461134,1
mmHg,7461135,1
mmHg,7461136,1
mmHg,7461137,1
mmHg,7461141,1
mmHg,7461142,1
mmHg,7461143,1
mmHg,7461144,1
mmHg,7461150,1
mmHg,7461151,1
mmHg,7461157,1
mmHg,7461158,1
mmHg,7461159,1
mmHg,7461160,1
mmHg,7461164,1
mmHg,7461165,1
mmHg,7461166,1
mmHg,7461167,1
mmHg,7461174,1
mmHg,7461175,1
mmHg,7461176,1
mmHg,7461177,1
mmHg,7461181,1
mmHg,7461182,1
mmHg,7461183,1
mmHg,7461184,1
mmHg,7461191,1
mmHg,7461192,1
mmHg,7461193,1
mmHg,7461194,1
mmHg,7461199,1
mmHg,7461200,1
mmHg,7461201,1
mmHg,7461202,1
mmHg,7461212,1
mmHg,7461213,1
mmHg,7461214,1
mmHg,7461215,1
mmHg,7461219,1
mmHg,7461220,1
mmHg,7461221,1
mmHg,7461222,1
mmHg,7461235,1
mmHg,7461236,1
mmHg,7461237,1
mmHg,7461238,1
mmHg,7461242,1
mmHg,7461243,1
mmHg,7461244,1
mmHg,7461245,1
mmHg,7461251,1
mmHg,7461252,1
mmHg,7461258,1
mmHg,7461259,1
mmHg,7461260,1
mmHg,7461261,1
mmHg,7461265,1
mmHg,7461266,1
mmHg,7461267,1
mmHg,7461268,1
mmHg,7461275,1
mmHg,7461276,1
mmHg,7461277,1
mmHg,7461278,1
mmHg,7461283,1
mmHg,7461284,1
mmHg,7461285,1
mmHg,7461286,1
mmHg,7461295,1
mmHg,7461296,1
mmHg,7461297,1
mmHg,7461298,1
mmHg,7461302,1
mmHg,7461303,1
mmHg,7461304,1
mmHg,7461305,1
mmHg,7461323,1
mmHg,7461324,1
mmHg,7461325,1
mmHg,7461326,1
mmHg,7461346,1
mmHg,7461347,1
mmHg,7461348,1
mmHg,7461349,1
mmHg,7461352,1
mmHg,7461353,1
mmHg,7461359,1
mmHg,7461360,1
mmHg,7461361,1
mmHg,7461362,1
mmHg,7461366,1
mmHg,7461367,1
mmHg,7461368,1
mmHg,7461369,1
mmHg,7461378,1
mmHg,7461379,1
mmHg,7461380,1
mmHg,7461381,1
mmHg,7461382,1
mmHg,7461383,1
mmHg,7461384,1
mmHg,7461385,1
mmHg,7461388,1
mmHg,7461389,1
mmHg,7461394,1
mmHg,7461395,1
mmHg,7461396,1
mmHg,7461397,1
mmHg,7461409,1
mmHg,7461410,1
mmHg,7461411,1
mmHg,7461412,1
mmHg,7461416,1
mmHg,7461417,1
mmHg,7461418,1
mmHg,7461419,1
mmHg,7461426,1
mmHg,7461427,1
mmHg,7461428,1
mmHg,7461429,1
mmHg,7461433,1
mmHg,7461434,1
mmHg,7461435,1
mmHg,7461436,1
mmHg,7461443,1
mmHg,7461444,1
mmHg,7461445,1
mmHg,7461446,1
mmHg,7461451,1
mmHg,7461452,1
mmHg,7461453,1
mmHg,7461454,1
mmHg,7461461,1
mmHg,7461462,1
mmHg,7461463,1
mmHg,7461464,1
mmHg,7461469,1
mmHg,7461470,1
mmHg,7461471,1
mmHg,7461472,1
mmHg,7461482,1
mmHg,7461483,1
mmHg,7461484,1
mmHg,7461485,1
mmHg,7461489,1
mmHg,7461490,1
mmHg,7461491,1
mmHg,7461492,1
mmHg,7461504,1
mmHg,7461505,1
mmHg,7461511,1
mmHg,7461512,1
mmHg,7461513,1
mmHg,7461514,1
mmHg,7461518,1
mmHg,7461519,1
mmHg,7461520,1
mmHg,7461521,1
mmHg,7461528,1
mmHg,7461529,1
mmHg,7461530,1
mmHg,7461531,1
mmHg,7461535,1
mmHg,7461536,1
mmHg,7461537,1
mmHg,7461538,1
mmHg,7461545,1
mmHg,7461546,1
mmHg,7461547,1
mmHg,7461548,1
mmHg,7461553,1
mmHg,7461554,1
mmHg,7461555,1
mmHg,7461556,1
mmHg,7461565,1
mmHg,7461566,1
mmHg,7461567,1
mmHg,7461571,1
mmHg,7461572,1
mmHg,7461573,1
mmHg,7461574,1
mmHg,7461581,1
mmHg,7461582,1
mmHg,7461583,1
mmHg,7461584,1
mmHg,7461588,1
mmHg,7461589,1
mmHg,7461590,1
mmHg,7461591,1
mmHg,7461599,1
mmHg,7461600,1
mmHg,7461601,1
mmHg,7461602,1
mmHg,7461606,1
mmHg,7461607,1
mmHg,7461608,1
mmHg,7461609,1
mmHg,7461616,1
mmHg,7461617,1
mmHg,7461618,1
mmHg,7461619,1
mmHg,7461623,1
mmHg,7461624,1
mmHg,7461625,1
mmHg,7461626,1
mmHg,7461634,1
mmHg,7461635,1
mmHg,7461636,1
mmHg,7461637,1
mmHg,7461659,1
mmHg,7461660,1
mmHg,7461661,1
mmHg,7461662,1
mmHg,7461666,1
mmHg,7461667,1
mmHg,7461668,1
mmHg,7461669,1
mmHg,7461676,1
mmHg,7461677,1
mmHg,7461678,1
mmHg,7461679,1
mmHg,7461683,1
mmHg,7461684,1
mmHg,7461685,1
mmHg,7461686,1
mmHg,7461693,1
mmHg,7461694,1
mmHg,7461695,1
mmHg,7461696,1
mmHg,7461700,1
mmHg,7461701,1
mmHg,7461702,1
mmHg,7461703,1
mmHg,7461710,1
mmHg,7461715,1
mmHg,7461716,1
mmHg,7461717,1
mmHg,7461718,1
mmHg,7461728,1
mmHg,7461729,1
mmHg,7461730,1
mmHg,7461731,1
mmHg,7461735,1
mmHg,7461736,1
mmHg,7461737,1
mmHg,7461738,1
mmHg,7461745,1
mmHg,7461746,1
mmHg,7461747,1
mmHg,7461748,1
mmHg,7461752,1
mmHg,7461753,1
mmHg,7461754,1
mmHg,7461755,1
mmHg,7461762,1
mmHg,7461763,1
mmHg,7461764,1
mmHg,7461765,1
mmHg,7461769,1
mmHg,7461770,1
mmHg,7461771,1
mmHg,7461772,1
mmHg,7461798,1
mmHg,7461799,1
mmHg,7461805,1
mmHg,7461806,1
mmHg,7461807,1
mmHg,7461808,1
mmHg,7461813,1
mmHg,7461814,1
mmHg,7461815,1
mmHg,7461816,1
mmHg,7461825,1
mmHg,7461826,1
mmHg,7461827,1
mmHg,7461828,1
mmHg,7461832,1
mmHg,7461833,1
mmHg,7461834,1
mmHg,7461835,1
mmHg,7461842,1
mmHg,7461843,1
mmHg,7461844,1
mmHg,7461845,1
mmHg,7461849,1
mmHg,7461850,1
mmHg,7461851,1
mmHg,7461852,1
mmHg,7461860,1
mmHg,7461861,1
mmHg,7461862,1
mmHg,7461863,1
mmHg,7461867,1
mmHg,7461868,1
mmHg,7461869,1
mmHg,7461870,1
mmHg,7461877,1
mmHg,7461878,1
mmHg,7461879,1
mmHg,7461883,1
mmHg,7461884,1
mmHg,7461885,1
mmHg,7461886,1
mmHg,7461894,1
mmHg,7461895,1
mmHg,7461896,1
mmHg,7461897,1
mmHg,7461904,1
mmHg,7461905,1
mmHg,7461906,1
mmHg,7461907,1
mmHg,7461913,1
mmHg,7461914,1
mmHg,7461915,1
mmHg,7461920,1
mmHg,7461921,1
mmHg,7461922,1
mmHg,7461923,1
mmHg,7461934,1
mmHg,7461935,1
mmHg,7461941,1
mmHg,7461942,1
mmHg,7461943,1
mmHg,7461947,1
mmHg,7461948,1
mmHg,7461949,1
mmHg,7461950,1
mmHg,7461960,1
mmHg,7461961,1
mmHg,7461962,1
mmHg,7461963,1
mmHg,7461970,1
mmHg,7461971,1
mmHg,7461972,1
mmHg,7461973,1
mmHg,7461981,1
mmHg,7461982,1
mmHg,7461983,1
mmHg,7461988,1
mmHg,7461989,1
mmHg,7461990,1
mmHg,7461991,1
mmHg,7461997,1
mmHg,7461998,1
mmHg,7461999,1
mmHg,7462000,1
mmHg,7462005,1
mmHg,7462006,1
mmHg,7462007,1
mmHg,7462008,1
mmHg,7462014,1
mmHg,7462015,1
mmHg,7462016,1
mmHg,7462017,1
mmHg,7462028,1
mmHg,7462029,1
mmHg,7462030,1
mmHg,7462031,1
mmHg,7462035,1
mmHg,7462036,1
mmHg,7462043,1
mmHg,7462044,1
mmHg,7462045,1
mmHg,7462046,1
mmHg,7462055,1
mmHg,7462056,1
mmHg,7462057,1
mmHg,7462058,1
mmHg,7462063,1
mmHg,7462064,1
mmHg,7462065,1
mmHg,7462066,1
mmHg,7462072,1
mmHg,7462073,1
mmHg,7462074,1
mmHg,7462075,1
mmHg,7462081,1
mmHg,7462082,1
mmHg,7462083,1
mmHg,7462084,1
mmHg,7462090,1
mmHg,7462091,1
mmHg,7462092,1
mmHg,7462093,1
mmHg,7462097,1
mmHg,7462098,1
mmHg,7462099,1
mmHg,7462100,1
mmHg,7462107,1
mmHg,7462108,1
mmHg,7462109,1
mmHg,7462110,1
mmHg,7462115,1
mmHg,7462116,1
mmHg,7462117,1
mmHg,7462118,1
mmHg,7462128,1
mmHg,7462129,1
mmHg,7462130,1
mmHg,7462131,1
mmHg,7462138,1
mmHg,7462139,1
mmHg,7462140,1
mmHg,7462141,1
mmHg,7462145,1
mmHg,7462146,1
mmHg,7462147,1
mmHg,7462148,1
mmHg,7462155,1
mmHg,7462156,1
mmHg,7462157,1
mmHg,7462158,1
mmHg,7462162,1
mmHg,7462163,1
mmHg,7462164,1
mmHg,7462165,1
mmHg,7462187,1
mmHg,7462188,1
mmHg,7462194,1
mmHg,7462195,1
mmHg,7462196,1
mmHg,7462197,1
mmHg,7462201,1
mmHg,7462202,1
mmHg,7462203,1
mmHg,7462204,1
mmHg,7462211,1
mmHg,7462212,1
mmHg,7462213,1
mmHg,7462214,1
mmHg,7462219,1
mmHg,7462220,1
mmHg,7462221,1
mmHg,7462222,1
mmHg,7462232,1
mmHg,7462233,1
mmHg,7462234,1
mmHg,7462235,1
mmHg,7462239,1
mmHg,7462240,1
mmHg,7462241,1
mmHg,7462242,1
mmHg,7462249,1
mmHg,7462250,1
mmHg,7462251,1
mmHg,7462252,1
mmHg,7462256,1
mmHg,7462257,1
mmHg,7462258,1
mmHg,7462259,1
mmHg,7462266,1
mmHg,7462267,1
mmHg,7462268,1
mmHg,7462269,1
mmHg,7462273,1
mmHg,7462274,1
mmHg,7462275,1
mmHg,7462276,1
mmHg,7462283,1
mmHg,7462284,1
mmHg,7462285,1
mmHg,7462286,1
mmHg,7462291,1
mmHg,7462292,1
mmHg,7462293,1
mmHg,7462294,1
mmHg,7462321,1
mmHg,7462322,1
mmHg,7462328,1
mmHg,7462329,1
mmHg,7462330,1
mmHg,7462331,1
mmHg,7462335,1
mmHg,7462336,1
mmHg,7462337,1
mmHg,7462338,1
mmHg,7462345,1
mmHg,7462346,1
mmHg,7462347,1
mmHg,7462348,1
mmHg,7462352,1
mmHg,7462353,1
mmHg,7462354,1
mmHg,7462355,1
mmHg,7462362,1
mmHg,7462363,1
mmHg,7462364,1
mmHg,7462365,1
mmHg,7462369,1
mmHg,7462370,1
mmHg,7462371,1
mmHg,7462372,1
mmHg,7462379,1
mmHg,7462380,1
mmHg,7462381,1
mmHg,7462382,1
mmHg,7462386,1
mmHg,7462387,1
mmHg,7462388,1
mmHg,7462389,1
mmHg,7462396,1
mmHg,7462397,1
mmHg,7462398,1
mmHg,7462399,1
mmHg,7462404,1
mmHg,7462405,1
mmHg,7462406,1
mmHg,7462407,1
mmHg,7462416,1
mmHg,7462417,1
mmHg,7462418,1
mmHg,7462419,1
mmHg,7462423,1
mmHg,7462424,1
mmHg,7462425,1
mmHg,7462426,1
mmHg,7462433,1
mmHg,7462434,1
mmHg,7462435,1
mmHg,7462450,1
mmHg,7462451,1
mmHg,7462458,1
mmHg,7462459,1
mmHg,7462460,1
mmHg,7462461,1
mmHg,7462465,1
mmHg,7462466,1
mmHg,7462467,1
mmHg,7462468,1
mmHg,7462475,1
mmHg,7462476,1
mmHg,7462477,1
mmHg,7462478,1
mmHg,7462483,1
mmHg,7462484,1
mmHg,7462485,1
mmHg,7462486,1
mmHg,7462498,1
mmHg,7462499,1
mmHg,7462500,1
mmHg,7462501,1
mmHg,7462505,1
mmHg,7462506,1
mmHg,7462507,1
mmHg,7462508,1
mmHg,7462515,1
mmHg,7462516,1
mmHg,7462517,1
mmHg,7462518,1
mmHg,7462522,1
mmHg,7462523,1
mmHg,7462530,1
mmHg,7462531,1
mmHg,7462532,1
mmHg,7462533,1
mmHg,7462537,1
mmHg,7462538,1
mmHg,7462539,1
mmHg,7462540,1
mmHg,7462564,1
mmHg,7462565,1
mmHg,7462572,1
mmHg,7462573,1
mmHg,7462574,1
mmHg,7462575,1
mmHg,7462580,1
mmHg,7462581,1
mmHg,7462582,1
mmHg,7462583,1
mmHg,7462590,1
mmHg,7462591,1
mmHg,7462592,1
mmHg,7462593,1
mmHg,7462597,1
mmHg,7462598,1
mmHg,7462599,1
mmHg,7462600,1
mmHg,7462609,1
mmHg,7462610,1
mmHg,7462611,1
mmHg,7462612,1
mmHg,7462616,1
mmHg,7462617,1
mmHg,7462618,1
mmHg,7462619,1
mmHg,7462628,1
mmHg,7462629,1
mmHg,7462630,1
mmHg,7462631,1
mmHg,7462635,1
mmHg,7462636,1
mmHg,7462637,1
mmHg,7462638,1
mmHg,7462645,1
mmHg,7462646,1
mmHg,7462647,1
mmHg,7462648,1
mmHg,7462653,1
mmHg,7462654,1
mmHg,7462655,1
mmHg,7462656,1
mmHg,7462664,1
mmHg,7462665,1
mmHg,7462666,1
mmHg,7462667,1
mmHg,7462676,1
mmHg,7462677,1
mmHg,7462678,1
mmHg,7462679,1
mmHg,7462683,1
mmHg,7462684,1
mmHg,7462685,1
mmHg,7462686,1
mmHg,7462693,1
mmHg,7462697,1
mmHg,7462698,1
mmHg,7462699,1
mmHg,7462700,1
mmHg,7462706,1
mmHg,7462707,1
mmHg,7462708,1
mmHg,7462721,1
mmHg,7462722,1
mmHg,7462728,1
mmHg,7462729,1
mmHg,7462730,1
mmHg,7462731,1
mmHg,7462735,1
mmHg,7462736,1
mmHg,7462737,1
mmHg,7462738,1
mmHg,7462745,1
mmHg,7462746,1
mmHg,7462747,1
mmHg,7462748,1
mmHg,7462753,1
mmHg,7462754,1
mmHg,7462755,1
mmHg,7462756,1
mmHg,7462765,1
mmHg,7462766,1
mmHg,7462767,1
mmHg,7462768,1
mmHg,7462777,1
mmHg,7462778,1
mmHg,7462779,1
mmHg,7462780,1
mmHg,7462784,1
mmHg,7462785,1
mmHg,7462786,1
mmHg,7462787,1
mmHg,7462794,1
mmHg,7462795,1
mmHg,7462796,1
mmHg,7462797,1
mmHg,7462801,1
mmHg,7462802,1
mmHg,7462803,1
mmHg,7462804,1
mmHg,7462811,1
mmHg,7462812,1
mmHg,7462813,1
mmHg,7462814,1
mmHg,7462818,1
mmHg,7462819,1
mmHg,7462820,1
mmHg,7462821,1
mmHg,7462860,1
mmHg,7462861,1
mmHg,7462862,1
mmHg,7462863,1
mmHg,7462864,1
mmHg,7462871,1
mmHg,7462872,1
mmHg,7462873,1
mmHg,7462874,1
mmHg,7462883,1
mmHg,7462884,1
mmHg,7462885,1
mmHg,7462886,1
mmHg,7462887,1
mmHg,7462895,1
mmHg,7462896,1
mmHg,7462897,1
mmHg,7462898,1
mmHg,7462902,1
mmHg,7462903,1
mmHg,7462904,1
mmHg,7462905,1
mmHg,7462912,1
mmHg,7462913,1
mmHg,7462914,1
mmHg,7462915,1
mmHg,7462919,1
mmHg,7462920,1
mmHg,7462921,1
mmHg,7462922,1
mmHg,7462930,1
mmHg,7462931,1
mmHg,7462932,1
mmHg,7462933,1
mmHg,7462937,1
mmHg,7462938,1
mmHg,7462939,1
mmHg,7462940,1
mmHg,7462949,1
mmHg,7462950,1
mmHg,7462951,1
mmHg,7462952,1
mmHg,7462953,1
mmHg,7462954,1
mmHg,7462955,1
mmHg,7462956,1
mmHg,7462963,1
mmHg,7462964,1
mmHg,7462965,1
mmHg,7462966,1
mmHg,7462978,1
mmHg,7462979,1
mmHg,7462980,1
mmHg,7462981,1
mmHg,7462985,1
mmHg,7462986,1
mmHg,7462987,1
mmHg,7462988,1
mmHg,7463006,1
mmHg,7463007,1
mmHg,7463014,1
mmHg,7463015,1
mmHg,7463016,1
mmHg,7463017,1
mmHg,7463021,1
mmHg,7463022,1
mmHg,7463023,1
mmHg,7463024,1
mmHg,7463031,1
mmHg,7463032,1
mmHg,7463033,1
mmHg,7463034,1
mmHg,7463038,1
mmHg,7463039,1
mmHg,7463040,1
mmHg,7463041,1
mmHg,7463048,1
mmHg,7463049,1
mmHg,7463050,1
mmHg,7463051,1
mmHg,7463056,1
mmHg,7463057,1
mmHg,7463058,1
mmHg,7463059,1
mmHg,7463067,1
mmHg,7463068,1
mmHg,7463069,1
mmHg,7463070,1
mmHg,7463074,1
mmHg,7463075,1
mmHg,7463076,1
mmHg,7463077,1
mmHg,7463086,1
mmHg,7463087,1
mmHg,7463088,1
mmHg,7463089,1
mmHg,7463093,1
mmHg,7463094,1
mmHg,7463095,1
mmHg,7463096,1
mmHg,7463103,1
mmHg,7463104,1
mmHg,7463105,1
mmHg,7463106,1
mmHg,7463110,1
mmHg,7463111,1
mmHg,7463112,1
mmHg,7463113,1
mmHg,7463120,1
mmHg,7463121,1
mmHg,7463122,1
mmHg,7463123,1
mmHg,7463128,1
mmHg,7463129,1
mmHg,7463130,1
mmHg,7463131,1
mmHg,7463155,1
mmHg,7463156,1
mmHg,7463163,1
mmHg,7463164,1
mmHg,7463165,1
mmHg,7463166,1
mmHg,7463170,1
mmHg,7463171,1
mmHg,7463172,1
mmHg,7463173,1
mmHg,7463182,1
mmHg,7463183,1
mmHg,7463184,1
mmHg,7463185,1
mmHg,7463189,1
mmHg,7463190,1
mmHg,7463191,1
mmHg,7463192,1
mmHg,7463200,1
mmHg,7463201,1
mmHg,7463202,1
mmHg,7463203,1
mmHg,7463207,1
mmHg,7463208,1
mmHg,7463209,1
mmHg,7463210,1
mmHg,7463217,1
mmHg,7463218,1
mmHg,7463219,1
mmHg,7463220,1
mmHg,7463225,1
mmHg,7463226,1
mmHg,7463227,1
mmHg,7463228,1
mmHg,7463236,1
mmHg,7463237,1
mmHg,7463238,1
mmHg,7463239,1
mmHg,7463248,1
mmHg,7463249,1
mmHg,7463250,1
mmHg,7463251,1
mmHg,7463255,1
mmHg,7463256,1
mmHg,7463257,1
mmHg,7463258,1
mmHg,7463265,1
mmHg,7463266,1
mmHg,7463267,1
mmHg,7463268,1
mmHg,7463272,1
mmHg,7463273,1
mmHg,7463274,1
mmHg,7463275,1
mmHg,7463292,1
mmHg,7463293,1
mmHg,7463299,1
mmHg,7463300,1
mmHg,7463301,1
mmHg,7463302,1
mmHg,7463306,1
mmHg,7463307,1
mmHg,7463308,1
mmHg,7463309,1
mmHg,7463316,1
mmHg,7463317,1
mmHg,7463318,1
mmHg,7463319,1
mmHg,7463324,1
mmHg,7463325,1
mmHg,7463326,1
mmHg,7463327,1
mmHg,7463336,1
mmHg,7463337,1
mmHg,7463338,1
mmHg,7463339,1
mmHg,7463348,1
mmHg,7463349,1
mmHg,7463350,1
mmHg,7463351,1
mmHg,7463355,1
mmHg,7463356,1
mmHg,7463357,1
mmHg,7463358,1
mmHg,7463365,1
mmHg,7463366,1
mmHg,7463367,1
mmHg,7463368,1
mmHg,7463372,1
mmHg,7463373,1
mmHg,7463374,1
mmHg,7463375,1
mmHg,7463382,1
mmHg,7463383,1
mmHg,7463384,1
mmHg,7463385,1
mmHg,7463389,1
mmHg,7463390,1
mmHg,7463391,1
mmHg,7463392,1
mmHg,7463401,1
mmHg,7463402,1
mmHg,7463403,1
mmHg,7463404,1
mmHg,7463405,1
mmHg,7463406,1
mmHg,7463407,1
mmHg,7463408,1
mmHg,7463415,1
mmHg,7463416,1
mmHg,7463417,1
mmHg,7463418,1
mmHg,7463457,1
mmHg,7463458,1
mmHg,7463466,1
mmHg,7463467,1
mmHg,7463468,1
mmHg,7463469,1
mmHg,7463473,1
mmHg,7463474,1
mmHg,7463475,1
mmHg,7463476,1
mmHg,7463483,1
mmHg,7463484,1
mmHg,7463485,1
mmHg,7463486,1
mmHg,7463490,1
mmHg,7463491,1
mmHg,7463492,1
mmHg,7463493,1
mmHg,7463501,1
mmHg,7463502,1
mmHg,7463503,1
mmHg,7463504,1
mmHg,7463508,1
mmHg,7463509,1
mmHg,7463510,1
mmHg,7463511,1
mmHg,7463520,1
mmHg,7463521,1
mmHg,7463522,1
mmHg,7463523,1
mmHg,7463524,1
mmHg,7463525,1
mmHg,7463526,1
